1,2,1,1,1,-1,0,1,2,1,0,224,4.8746
1,6,3,3,1,-1,0,1,2,-1,1,201,6.3773
1,7,2,2,1,-1,0,1,2,-1,1,206,5.7488
1,9,4,4,2,0,1,2,2,1,1,209,4.9417
1,11,1,1,1,1,0,1,2,1,1,204,4.8812
1,16,3,3,2,1,0,1,2,1,1,208,5.8514
1,17,4,3,1,0,1,2,2,1,1,248,5.2063
1,21,3,3,2,0,-1,2,2,1,0,226,4.3587
1,23,2,1,1,0,-1,2,2,1,0,227,5.7125
1,26,3,3,1,-1,0,1,2,1,0,208,5.3331
1,31,2,2,1,-1,0,1,2,-1,1,205,5.923
1,42,4,3,1,0,1,2,2,1,1,258,4.3438
1,43,1,1,2,-1,0,1,2,-1,1,213,4.7435
1,46,5,4,1,-1,0,1,2,1,0,258,4.6385
1,48,5,4,1,1,0,1,2,1,1,251,4.1433
1,52,3,1,2,-1,0,1,2,-1,1,282,4.3948
1,56,4,3,1,0,1,2,2,1,1,265,6.076
1,60,5,4,2,0,-1,2,2,-1,1,253,4.5854
1,61,4,3,2,-1,0,1,2,-1,1,257,4.7397
1,63,5,4,1,0,1,2,2,-1,0,256,4.4142
1,66,3,3,1,-1,0,1,2,1,0,213,5.8814
1,68,4,3,2,1,0,1,2,-1,0,273,4.6198
1,71,2,2,1,0,1,2,2,1,1,211,4.8487
1,73,2,2,1,0,-1,2,2,-1,1,216,5.746
1,80,4,2,2,0,-1,2,2,-1,1,279,4.5962
1,83,2,2,2,0,-1,2,2,-1,1,223,4.2052
1,85,4,4,1,0,1,2,2,1,1,214,6.4344
1,92,4,3,1,1,0,1,2,1,1,250,5.5749
1,93,5,4,1,0,-1,2,2,-1,1,257,4.4375
1,96,2,2,1,0,1,2,2,1,1,223,5.4741
1,99,5,4,1,0,-1,2,2,-1,1,268,5.728
1,100,2,2,1,0,-1,2,2,-1,1,203,5.5229
1,102,3,2,2,0,-1,2,2,-1,1,273,5.5451
1,103,4,3,1,-1,0,1,2,-1,1,256,4.8646
1,104,2,1,1,-1,0,1,2,-1,1,252,5.0161
1,105,5,3,1,1,0,1,2,-1,0,275,5.7657
1,107,1,1,1,0,1,2,2,1,1,200,5.058
1,110,1,1,2,1,0,1,2,-1,0,206,5.4728
1,111,3,2,1,0,-1,2,2,-1,1,239,5.9894
1,112,2,2,1,1,0,1,2,1,1,201,5.5921
1,116,5,4,2,-1,0,1,2,-1,1,263,4.3725
1,120,2,2,1,1,0,1,2,1,1,216,5.4912
1,121,4,3,2,1,0,1,2,1,1,274,5.0914
1,122,4,4,2,0,-1,2,2,-1,1,221,7.1184
1,123,5,4,1,0,-1,2,2,1,0,233,5.3458
1,125,4,3,2,0,-1,2,2,-1,1,266,5.0759
1,126,4,3,1,-1,0,1,2,-1,1,265,5.6423
1,128,2,1,2,1,0,1,2,1,1,267,4.9122
1,129,3,2,1,-1,0,1,2,-1,1,249,5.7866
1,131,3,3,2,-1,0,1,2,-1,1,218,5.6944
1,134,3,3,1,0,1,2,2,1,1,216,5.1804
1,137,2,1,2,1,0,1,2,1,1,244,4.7182
1,139,3,2,1,0,1,2,2,1,1,256,5.2487
1,141,4,3,2,-1,0,1,2,-1,1,267,4.9595
1,142,4,3,1,0,-1,2,2,1,0,254,4.2313
1,145,2,2,1,0,1,2,2,-1,0,213,4.9297
1,146,4,3,2,0,1,2,2,1,1,263,4.7625
1,151,4,3,1,0,1,2,2,1,1,258,4.9262
1,153,3,2,1,-1,0,1,2,-1,1,233,4.9394
1,155,4,3,2,1,0,1,2,1,1,262,5.4296
1,158,4,4,1,0,1,2,2,-1,0,217,6.7406
1,72,3,3,2,0,-1,2,2,-1,1,219,5.0045
1,75,3,3,2,1,0,1,2,1,1,221,5.6237
1,108,2,1,2,0,-1,2,2,-1,1,243,5.5509
2,6,3,3,2,-1,0,1,2,-1,1,214,5.1802
2,10,4,3,1,1,0,1,2,1,1,264,5.5548
2,11,5,4,1,1,0,1,2,1,1,228,5.0502
2,14,4,3,2,-1,0,1,2,-1,1,270,5.3057
2,16,2,2,1,1,0,1,2,1,1,213,5.5361
2,19,1,1,2,1,0,1,2,-1,0,202,5.2596
2,20,1,1,2,-1,0,1,2,-1,1,211,4.6024
2,21,2,2,1,0,1,2,2,1,1,201,5.8914
2,26,3,3,2,0,-1,2,2,-1,1,223,4.6561
2,28,4,3,2,-1,0,1,2,-1,1,269,4.4795
2,30,2,2,1,1,0,1,2,1,1,214,5.8056
2,31,3,3,1,-1,0,1,2,-1,1,218,5.987
2,32,2,1,2,1,0,1,2,1,1,248,5.0327
2,33,3,3,1,0,-1,2,2,-1,1,220,5.7693
2,35,2,2,1,1,0,1,2,-1,0,219,5.143
2,37,4,3,2,1,0,1,2,-1,0,255,5.1765
2,39,1,1,2,0,1,2,2,-1,0,212,5.0797
2,41,4,3,1,-1,0,1,2,-1,1,276,4.7146
2,44,4,3,2,0,1,2,2,1,1,255,5.0106
2,45,2,2,1,0,1,2,2,1,1,223,4.8824
2,46,2,1,2,-1,0,1,2,-1,1,278,4.5569
2,50,4,3,1,1,0,1,2,1,1,258,4.9005
2,52,2,2,1,1,0,1,2,1,1,203,5.2383
2,54,3,3,1,0,-1,2,2,-1,1,215,5.0278
2,55,2,2,1,-1,0,1,2,-1,1,219,5.5172
2,59,4,3,2,1,0,1,2,1,1,259,4.8022
2,60,3,3,1,0,1,2,2,1,1,220,5.2275
2,61,4,3,2,0,-1,2,2,-1,1,256,4.8272
2,62,5,4,1,0,-1,2,2,1,0,246,5.1296
2,63,2,2,2,1,0,1,2,-1,0,209,6.4643
2,66,2,1,2,-1,0,1,2,-1,1,243,4.8908
2,67,4,2,1,0,-1,2,2,-1,1,282,5.3562
2,68,3,2,2,0,1,2,2,1,1,246,4.1821
2,69,1,1,2,0,1,2,2,1,1,202,3.7465
2,73,5,3,2,0,1,2,2,1,1,280,5.2511
2,74,2,1,2,-1,0,1,2,-1,1,243,4.8293
2,75,4,3,2,0,1,2,2,1,1,268,4.7311
2,79,2,1,2,1,0,1,2,-1,0,271,4.9054
2,80,5,4,2,0,-1,2,2,-1,1,255,5.1099
2,82,3,3,2,-1,0,1,2,1,0,213,6.462
2,85,1,1,1,1,0,1,2,1,1,226,4.6599
2,88,2,1,2,1,0,1,2,1,1,237,4.1755
2,89,5,4,1,1,0,1,2,1,1,253,4.4328
2,91,4,3,1,0,-1,2,2,1,0,248,5.1022
2,93,4,4,1,0,-1,2,2,-1,1,220,6.3691
2,99,3,2,2,0,1,2,2,1,1,275,4.5489
2,101,4,3,1,0,1,2,2,1,1,258,5.2035
2,102,3,3,1,0,-1,2,2,1,0,210,5.3028
2,105,3,2,1,-1,0,1,2,-1,1,245,5.4537
2,106,2,2,1,0,-1,2,2,1,0,199,5.2434
2,107,2,2,1,1,0,1,2,1,1,218,5.7466
2,109,2,1,2,0,1,2,2,1,1,230,5.2199
2,111,5,4,1,1,0,1,2,1,1,260,4.0115
2,112,4,3,2,-1,0,1,2,1,0,262,5.6297
2,113,3,3,1,0,-1,2,2,1,0,214,5.3521
2,115,3,3,1,0,-1,2,2,1,0,221,4.8574
2,116,4,3,2,0,1,2,2,1,1,276,5.2908
2,117,4,3,1,0,1,2,2,1,1,248,5.4373
2,119,2,2,1,-1,0,1,2,1,0,204,5.3844
2,122,5,4,2,-1,0,1,2,1,0,248,5.1704
2,123,4,3,2,0,1,2,2,1,1,276,4.106
2,127,2,1,2,0,-1,2,2,1,0,256,4.6115
2,128,2,1,2,-1,0,1,2,1,0,243,4.9536
2,131,5,4,2,0,1,2,2,1,1,261,4.0446
2,133,3,2,1,1,0,1,2,1,1,255,5.1102
2,134,5,4,2,0,-1,2,2,1,0,262,4.1598
2,137,4,2,1,-1,0,1,2,-1,1,275,5.5633
2,143,3,2,2,0,-1,2,2,-1,1,245,5.2508
2,145,2,1,2,0,-1,2,2,-1,1,247,5.2089
2,146,2,1,2,-1,0,1,2,1,0,251,4.9132
2,147,1,1,1,-1,0,1,2,1,0,213,4.7338
2,148,3,2,1,0,1,2,2,1,1,247,5.8672
2,154,4,3,1,1,0,1,2,1,1,263,5.4793
2,56,3,3,2,0,-1,2,2,1,0,226,4.3509
2,103,4,3,2,0,1,2,2,1,1,256,4.7938
2,142,2,2,1,-1,0,1,2,-1,1,219,5.1896
2,153,2,1,1,1,0,1,2,-1,0,252,5.4001
2,157,4,3,2,0,-1,2,2,-1,1,274,5.1339
3,1,3,3,1,1,0,1,2,1,1,219,6.3165
3,5,5,4,2,-1,0,1,2,-1,1,258,5.0836
3,7,2,2,1,0,1,2,2,-1,0,212,5.149
3,9,4,4,1,-1,0,1,2,-1,1,219,6.4799
3,10,3,2,2,0,-1,2,2,1,0,278,4.9086
3,12,3,2,2,0,1,2,2,1,1,234,5.1976
3,14,4,3,2,-1,0,1,2,-1,1,260,5.0127
3,16,5,4,2,-1,0,1,2,-1,1,249,5.0182
3,20,3,2,1,-1,0,1,2,-1,1,275,5.3931
3,21,2,2,1,0,1,2,2,1,1,211,5.5722
3,23,3,3,2,0,-1,2,2,-1,1,205,6.116
3,25,4,3,2,0,1,2,2,1,1,266,5.136
3,33,3,2,1,0,-1,2,2,-1,1,243,5.3807
3,35,3,2,2,1,0,1,2,1,1,245,5.0403
3,42,5,4,1,0,-1,2,2,-1,1,262,6.7204
3,44,3,2,2,-1,0,1,2,-1,1,266,4.0528
3,45,2,2,1,1,0,1,2,1,1,224,5.0408
3,46,5,4,2,0,-1,2,2,-1,1,261,4.4642
3,49,3,2,1,-1,0,1,2,1,0,235,5.188
3,50,3,3,2,1,0,1,2,1,1,227,5.8724
3,51,2,2,2,0,-1,2,2,-1,1,214,5.1894
3,56,4,4,2,0,-1,2,2,1,0,228,5.7465
3,58,4,3,2,-1,0,1,2,1,0,257,5.2558
3,59,3,2,2,1,0,1,2,1,1,242,4.8328
3,60,3,2,1,-1,0,1,2,-1,1,231,5.4103
3,71,4,3,1,-1,0,1,2,-1,1,270,5.605
3,72,1,1,2,-1,0,1,2,1,0,223,4.7675
3,76,4,4,1,0,1,2,2,-1,0,214,5.259
3,77,4,4,1,-1,0,1,2,-1,1,209,4.1083
3,80,3,2,2,1,0,1,2,1,1,253,4.7112
3,81,4,3,1,1,0,1,2,1,1,251,5.5103
3,82,2,1,1,0,-1,2,2,-1,1,247,4.9823
3,83,2,2,1,0,-1,2,2,-1,1,216,4.5431
3,84,4,3,1,0,1,2,2,1,1,267,4.6512
3,87,2,1,2,0,1,2,2,1,1,236,5.3133
3,88,2,1,2,0,-1,2,2,-1,1,243,5.5148
3,89,4,4,1,1,0,1,2,1,1,216,4.9314
3,92,5,4,2,-1,0,1,2,-1,1,256,4.9461
3,93,1,1,2,1,0,1,2,1,1,204,5.44
3,94,3,3,2,1,0,1,2,1,1,224,4.8495
3,95,3,2,2,0,-1,2,2,-1,1,243,4.9466
3,97,2,2,1,0,1,2,2,1,1,216,4.7714
3,104,1,1,1,0,1,2,2,1,1,219,5.368
3,106,3,3,1,0,-1,2,2,1,0,207,4.9546
3,107,2,2,1,0,1,2,2,1,1,202,4.6193
3,108,4,3,2,0,-1,2,2,-1,1,277,4.4036
3,109,3,2,1,0,1,2,2,1,1,233,5.2041
3,112,3,3,1,0,-1,2,2,-1,1,205,4.7621
3,117,3,3,1,0,1,2,2,1,1,216,5.6768
3,118,3,2,1,0,1,2,2,1,1,232,5.6779
3,124,5,4,1,1,0,1,2,1,1,256,4.674
3,125,2,2,2,1,0,1,2,1,1,208,6.5199
3,126,5,4,1,0,-1,2,2,-1,1,254,4.2507
3,129,1,1,1,1,0,1,2,1,1,220,4.8526
3,130,2,2,1,-1,0,1,2,-1,1,216,5.717
3,131,3,2,2,0,-1,2,2,-1,1,231,4.47
3,132,2,2,1,1,0,1,2,-1,0,214,5.2502
3,133,4,3,1,0,1,2,2,-1,0,248,5.2242
3,136,2,1,2,1,0,1,2,1,1,275,4.449
3,137,2,1,2,1,0,1,2,1,1,273,5.6486
3,140,2,2,1,0,-1,2,2,-1,1,206,5.4684
3,141,2,2,1,-1,0,1,2,-1,1,224,4.9007
3,142,2,2,1,1,0,1,2,1,1,213,5.1875
3,143,4,3,1,-1,0,1,2,-1,1,255,4.3306
3,148,1,1,2,0,1,2,2,1,1,204,5.5718
3,150,1,1,1,-1,0,1,2,-1,1,209,5.0664
3,152,4,3,1,-1,0,1,2,-1,1,271,5.8717
3,153,4,3,1,0,1,2,2,1,1,257,6.1168
3,155,3,2,1,-1,0,1,2,-1,1,247,5.5628
3,157,5,4,1,0,1,2,2,-1,0,253,4.8604
3,158,2,2,1,0,-1,2,2,-1,1,217,5.6766
3,19,5,4,1,0,1,2,2,1,1,271,5.8509
3,41,3,2,2,0,-1,2,2,-1,1,257,4.7611
3,159,2,2,2,0,1,2,2,1,1,217,5.1096
4,1,2,1,2,-1,0,1,2,-1,1,239,5.7053
4,2,1,1,1,1,0,1,2,1,1,205,5.4202
4,6,2,2,2,0,-1,2,2,-1,1,216,4.585
4,7,5,4,2,-1,0,1,2,-1,1,263,6.1489
4,10,4,3,2,1,0,1,2,1,1,257,4.9824
4,11,2,2,2,-1,0,1,2,-1,1,206,5.779
4,16,2,2,1,0,-1,2,2,-1,1,210,5.3311
4,18,4,2,2,1,0,1,2,1,1,281,5.11
4,19,4,3,1,0,1,2,2,1,1,251,5.116
4,22,5,4,2,0,-1,2,2,-1,1,256,5.3655
4,25,4,3,1,1,0,1,2,1,1,245,5.2972
4,26,4,3,1,1,0,1,2,-1,0,244,5.6094
4,27,2,2,2,-1,0,1,2,-1,1,207,5.2337
4,29,4,4,1,1,0,1,2,1,1,222,6.4093
4,30,3,3,1,1,0,1,2,1,1,204,5.0171
4,31,3,3,1,0,1,2,2,1,1,215,4.5806
4,35,3,2,1,1,0,1,2,1,1,237,4.3757
4,36,1,1,1,0,1,2,2,-1,0,208,5.2387
4,37,3,3,1,0,1,2,2,1,1,210,4.5401
4,42,2,1,2,0,1,2,2,-1,0,252,5.1763
4,44,3,2,1,1,0,1,2,-1,0,235,5.8643
4,45,2,2,2,-1,0,1,2,1,0,229,4.5337
4,48,4,3,2,1,0,1,2,-1,0,257,5.4443
4,49,2,2,1,0,-1,2,2,1,0,217,5.7094
4,53,4,3,1,-1,0,1,2,-1,1,254,5.3562
4,54,2,2,1,0,1,2,2,1,1,212,4.8357
4,58,4,3,2,1,0,1,2,1,1,262,4.5027
4,59,2,1,1,0,-1,2,2,-1,1,234,4.9937
4,60,5,4,2,0,-1,2,2,-1,1,262,4.9205
4,61,3,2,2,0,-1,2,2,-1,1,235,5.7526
4,63,3,2,2,-1,0,1,2,-1,1,239,5.5156
4,64,4,3,2,1,0,1,2,1,1,253,4.9826
4,65,2,2,1,-1,0,1,2,-1,1,208,5.861
4,66,3,3,1,0,1,2,2,-1,0,210,4.8382
4,68,2,1,2,-1,0,1,2,-1,1,235,4.2072
4,69,4,3,2,0,-1,2,2,-1,1,273,4.6471
4,71,2,2,2,1,0,1,2,1,1,217,5.6407
4,76,1,1,1,-1,0,1,2,1,0,200,5.2696
4,77,2,2,1,0,1,2,2,-1,0,216,5.5358
4,78,2,2,1,0,-1,2,2,1,0,224,5.8614
4,79,2,1,2,1,0,1,2,1,1,266,5.4063
4,81,4,3,1,0,1,2,2,1,1,251,5.0822
4,82,2,2,1,0,-1,2,2,-1,1,200,5.7072
4,84,2,1,2,-1,0,1,2,1,0,240,4.8855
4,86,2,1,2,-1,0,1,2,1,0,246,5.2927
4,87,3,2,1,-1,0,1,2,-1,1,264,4.8098
4,88,2,2,2,-1,0,1,2,1,0,232,4.1367
4,93,2,2,1,1,0,1,2,1,1,206,5.7288
4,95,2,2,1,1,0,1,2,1,1,219,5.0507
4,96,3,2,2,0,-1,2,2,-1,1,242,4.9567
4,98,3,2,2,1,0,1,2,1,1,245,5.2032
4,99,4,3,1,0,1,2,2,1,1,263,4.6802
4,101,2,2,2,1,0,1,2,1,1,224,4.9638
4,106,3,2,1,0,-1,2,2,-1,1,248,5.4635
4,107,2,2,1,1,0,1,2,1,1,222,5.1936
4,109,4,3,1,-1,0,1,2,1,0,263,5.7804
4,110,2,1,1,1,0,1,2,1,1,246,5.1239
4,111,1,1,1,0,1,2,2,1,1,207,4.9348
4,112,1,1,1,0,1,2,2,1,1,211,4.6909
4,119,2,1,1,0,1,2,2,-1,0,262,5.1696
4,120,2,1,1,1,0,1,2,1,1,234,5.8617
